Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.7300e+02	 4.0939e+00	 1.0000e-05	 6.1244e+01	 5.7640e+00	 3.6565e+02	
 1.7400e+02	 4.0847e+00	 1.0000e-05	 6.0808e+01	 5.7643e+00	 3.6602e+02	
 1.7500e+02	 4.0875e+00	 1.0000e-05	 6.0964e+01	 5.7631e+00	 3.6573e+02	
 1.7600e+02	 4.0806e+00	 1.0000e-05	 6.0616e+01	 5.7611e+00	 3.6515e+02	
 1.7700e+02	 4.0799e+00	 1.0000e-05	 6.0420e+01	 5.7596e+00	 3.6471e+02	
 1.7800e+02	 4.0557e+00	 1.0000e-05	 5.8922e+01	 5.7592e+00	 3.6475e+02	
 1.7900e+02	 4.0527e+00	 1.0000e-05	 5.8817e+01	 5.7588e+00	 3.6484e+02	
 1.8000e+02	 4.0615e+00	 1.0000e-05	 5.9376e+01	 5.7568e+00	 3.6421e+02	
 1.8100e+02	 4.0505e+00	 1.0000e-05	 5.8583e+01	 5.7566e+00	 3.6435e+02	
 1.8200e+02	 4.0353e+00	 1.0000e-05	 5.7906e+01	 5.7548e+00	 3.6385e+02	
 1.8300e+02	 4.0315e+00	 1.0000e-05	 5.7860e+01	 5.7537e+00	 3.6361e+02	
 1.8400e+02	 4.0231e+00	 1.0000e-05	 5.7340e+01	 5.7533e+00	 3.6368e+02	
 1.8500e+02	 4.0097e+00	 1.0000e-05	 5.6451e+01	 5.7518e+00	 3.6331e+02	
 1.8600e+02	 4.0197e+00	 1.0000e-05	 5.7134e+01	 5.7493e+00	 3.6245e+02	
 1.8700e+02	 3.9984e+00	 1.0000e-05	 5.5817e+01	 5.7490e+00	 3.6257e+02	
 1.8800e+02	 4.0052e+00	 1.0000e-05	 5.6342e+01	 5.7500e+00	 3.6317e+02	
 1.8900e+02	 3.9977e+00	 1.0000e-05	 5.5806e+01	 5.7479e+00	 3.6253e+02	
 1.9000e+02	 3.9861e+00	 1.0000e-05	 5.5179e+01	 5.7463e+00	 3.6210e+02	
 1.9100e+02	 3.9776e+00	 1.0000e-05	 5.4576e+01	 5.7463e+00	 3.6233e+02	
 1.9200e+02	 3.9756e+00	 1.0000e-05	 5.4494e+01	 5.7446e+00	 3.6184e+02	
 1.9300e+02	 3.9787e+00	 1.0000e-05	 5.4819e+01	 5.7428e+00	 3.6126e+02	
 1.9400e+02	 3.9577e+00	 1.0000e-05	 5.3648e+01	 5.7422e+00	 3.6126e+02	
 1.9500e+02	 3.9616e+00	 1.0000e-05	 5.3736e+01	 5.7420e+00	 3.6144e+02	
 1.9600e+02	 3.9462e+00	 1.0000e-05	 5.2990e+01	 5.7406e+00	 3.6106e+02	
 1.9700e+02	 3.9657e+00	 1.0000e-05	 5.3986e+01	 5.7393e+00	 3.6071e+02	
 1.9800e+02	 3.9480e+00	 1.0000e-05	 5.2983e+01	 5.7392e+00	 3.6084e+02	
 1.9900e+02	 3.9368e+00	 1.0000e-05	 5.2483e+01	 5.7374e+00	 3.6034e+02	
 2.0000e+02	 3.9417e+00	 1.0000e-05	 5.2842e+01	 5.7380e+00	 3.6081e+02	
