Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.1800e+02	 4.7365e+00	 1.0000e-05	 1.1639e+02	 6.0603e+00	 4.7906e+02	
 1.1900e+02	 4.7324e+00	 1.0000e-05	 1.1619e+02	 6.0588e+00	 4.7861e+02	
 1.2000e+02	 4.7357e+00	 1.0000e-05	 1.1632e+02	 6.0573e+00	 4.7817e+02	
 1.2100e+02	 4.7173e+00	 1.0000e-05	 1.1425e+02	 6.0559e+00	 4.7775e+02	
 1.2200e+02	 4.7015e+00	 1.0000e-05	 1.1258e+02	 6.0540e+00	 4.7712e+02	
 1.2300e+02	 4.6978e+00	 1.0000e-05	 1.1220e+02	 6.0522e+00	 4.7649e+02	
 1.2400e+02	 4.6905e+00	 1.0000e-05	 1.1135e+02	 6.0512e+00	 4.7625e+02	
 1.2500e+02	 4.6954e+00	 1.0000e-05	 1.1174e+02	 6.0498e+00	 4.7579e+02	
 1.2600e+02	 4.6886e+00	 1.0000e-05	 1.1158e+02	 6.0483e+00	 4.7534e+02	
 1.2700e+02	 4.6955e+00	 1.0000e-05	 1.1198e+02	 6.0467e+00	 4.7478e+02	
 1.2800e+02	 4.6737e+00	 1.0000e-05	 1.0934e+02	 6.0455e+00	 4.7453e+02	
 1.2900e+02	 4.6633e+00	 1.0000e-05	 1.0797e+02	 6.0437e+00	 4.7390e+02	
 1.3000e+02	 4.6656e+00	 1.0000e-05	 1.0876e+02	 6.0422e+00	 4.7341e+02	
 1.3100e+02	 4.6616e+00	 1.0000e-05	 1.0832e+02	 6.0400e+00	 4.7256e+02	
 1.3200e+02	 4.6561e+00	 1.0000e-05	 1.0755e+02	 6.0380e+00	 4.7185e+02	
 1.3300e+02	 4.6446e+00	 1.0000e-05	 1.0624e+02	 6.0363e+00	 4.7129e+02	
 1.3400e+02	 4.6432e+00	 1.0000e-05	 1.0617e+02	 6.0353e+00	 4.7112e+02	
 1.3500e+02	 4.6305e+00	 1.0000e-05	 1.0473e+02	 6.0342e+00	 4.7085e+02	
 1.3600e+02	 4.6190e+00	 1.0000e-05	 1.0322e+02	 6.0325e+00	 4.7023e+02	
 1.3700e+02	 4.6333e+00	 1.0000e-05	 1.0485e+02	 6.0305e+00	 4.6952e+02	
 1.3800e+02	 4.6224e+00	 1.0000e-05	 1.0378e+02	 6.0285e+00	 4.6879e+02	
 1.3900e+02	 4.6063e+00	 1.0000e-05	 1.0226e+02	 6.0277e+00	 4.6869e+02	
 1.4000e+02	 4.6186e+00	 1.0000e-05	 1.0343e+02	 6.0263e+00	 4.6829e+02	
 1.4100e+02	 4.6136e+00	 1.0000e-05	 1.0293e+02	 6.0252e+00	 4.6805e+02	
 1.4200e+02	 4.6040e+00	 1.0000e-05	 1.0209e+02	 6.0237e+00	 4.6759e+02	
 1.4300e+02	 4.5927e+00	 1.0000e-05	 1.0072e+02	 6.0223e+00	 4.6725e+02	
 1.4400e+02	 4.6153e+00	 1.0000e-05	 1.0307e+02	 6.0199e+00	 4.6632e+02	
 1.4500e+02	 4.5804e+00	 1.0000e-05	 9.9563e+01	 6.0187e+00	 4.6601e+02	
 1.4600e+02	 4.5884e+00	 1.0000e-05	 1.0045e+02	 6.0178e+00	 4.6587e+02	
 1.4700e+02	 4.5810e+00	 1.0000e-05	 9.9420e+01	 6.0157e+00	 4.6508e+02	
 1.4800e+02	 4.5762e+00	 1.0000e-05	 9.9326e+01	 6.0147e+00	 4.6492e+02	
 1.4900e+02	 4.5633e+00	 1.0000e-05	 9.8024e+01	 6.0146e+00	 4.6519e+02	
 1.5000e+02	 4.5691e+00	 1.0000e-05	 9.8377e+01	 6.0137e+00	 4.6508e+02	
 1.5100e+02	 4.5483e+00	 1.0000e-05	 9.6599e+01	 6.0127e+00	 4.6485e+02	
 1.5200e+02	 4.5431e+00	 1.0000e-05	 9.6102e+01	 6.0127e+00	 4.6519e+02	
 1.5300e+02	 4.5466e+00	 1.0000e-05	 9.6480e+01	 6.0115e+00	 4.6491e+02	
 1.5400e+02	 4.5327e+00	 1.0000e-05	 9.5251e+01	 6.0111e+00	 4.6499e+02	
